Index,id,Keyword,name,address,street_address,city,state,zipcode,Plus_Code,website,phone,email,Facebook,Twitter,Instagram,Lat,Lng,Verification_Text,Category,Rating,Reviews,profile_photo,Sub_Title,Pricing,Amenities,Description,Summary,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,External_Urls,Photo_Tags,URL
667,475,"Sumter County, Alabama Electrician",Cherokee Electric Co,"5346 Causeyville Rd, Meridian, MS 39301",5346 Causeyville Rd,Meridian,MS,39301,"7CP3+C9 Meridian, Mississippi",,(601) 644-3683,default@example.com,,,,"32,2860678","-88,5965229",Claim this business,Electrician,"2,6",5,//geo0.ggpht.com/cbk?panoid=4I2mlvGnBIdHGhEncjZSAQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=255.93857&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Cherokee+Electric+Co/@32.3514332,-92.7646139,6z/data=!4m8!1m2!2m1!1sSumter+County,+Alabama+Electrician!3m4!1s0x888488e221defdb7:0xd5f52d8963fb97ae!8m2!3d32.2860678!4d-88.5965229?hl=en"
668,470,"Sumter County, Alabama Electrician",Mc Elroy Electric Co Inc,"1403 Marion Russell Rd, Meridian, MS 39301",1403 Marion Russell Rd,Meridian,MS,39301,"C99P+6M Meridian, Mississippi",,(601) 482-1005,default@example.com,,,,"32,418021","-88,613319",Claim this business,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/Mc+Elroy+Electric+Co+Inc/@32.3514332,-92.7646139,6z/data=!4m8!1m2!2m1!1sSumter+County,+Alabama+Electrician!3m4!1s0x8884636a953a9449:0x3e52345924987750!8m2!3d32.418021!4d-88.613319?hl=en"
669,463,"Choctaw County, Alabama Electrician",Edwards Electrical Services,"6222 St Louis St, Meridian, MS 39307",6222 St Louis St,Meridian,MS,39307,"87H4+2H Meridian, Mississippi",edwards-electric.com,(601) 483-2384,default@example.com,,,,"32,3275947","-88,7435989",Claim this business,Electrician,"3,4",5,//geo2.ggpht.com/cbk?panoid=RZxDEdRLDvZN3tkDO24Olw&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=2.7469394&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Edwards+Electrical+Services/@32.3514332,-92.7646139,6z/data=!4m8!1m2!2m1!1sChoctaw+County,+Alabama+Electrician!3m4!1s0x8884808cb8d83b3b:0xbf205b0f26047472!8m2!3d32.3275947!4d-88.7435989?hl=en"
670,418,"Lamar County, Alabama Electrician",Hill's Electric & Plumbing,"3362 Tabernacle Rd, Columbus, MS 39702",3362 Tabernacle Rd,Columbus,MS,39702,"GP58+XQ Columbus, Mississippi",,(662) 328-4667,default@example.com,,,,"33,509915","-88,28309",Claim this business,Plumber,5,3,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,7:15AM–5:30PM,7:15AM–5:30PM,7:15AM–5:30PM,7:15AM–5:30PM,7:15AM–5:30PM,7:15AM–5:30PM,Closed,,,"https://www.google.com/maps/place/Hill's+Electric+%26+Plumbing/@32.3514332,-92.7646139,6z/data=!4m8!1m2!2m1!1sLamar+County,+Alabama+Electrician!3m4!1s0x8886f22a5f0ad8c9:0x8f1ac62ab48e203c!8m2!3d33.509915!4d-88.28309?hl=en"
671,417,"Lamar County, Alabama Electrician","Malone Electric of Columbus, LLC","2018 Nashville Ferry Rd E, Columbus, MS 39702",2018 Nashville Ferry Rd E,Columbus,MS,39702,"CJJ2+J9 Columbus, Mississippi",maloneelectric.com,(662) 327-3394,default@example.com,,,,"33,4315366","-88,3990119",,Electrician,,,https://lh5.googleusercontent.com/p/AF1QipMjKqu2XoYRtft7nKWNFWzrMIO4c0wKqdQqPi7n=w408-h306-k-no,,,,,,7:30AM–3:30PM,7:30AM–3:30PM,7:30AM–3:30PM,7:30AM–3:30PM,7:30AM–3:30PM,Closed,Closed,,"All, By owner, Street View & 360°","https://www.google.com/maps/place/Malone+Electric+of+Columbus,+LLC/@32.3514332,-92.7646139,6z/data=!4m8!1m2!2m1!1sLamar+County,+Alabama+Electrician!3m4!1s0x8886eb59bf895a8b:0x493c4ec66c2626dd!8m2!3d33.4315366!4d-88.3990119?hl=en"
672,414,"Lamar County, Alabama Electrician",Easley Refrigeration & Electric,"307 2nd Ave N, Columbus, MS 39701",307 2nd Ave N,Columbus,MS,39701,"FHW9+GQ Columbus, Mississippi",,(662) 327-4487,default@example.com,,,,"33,4962604","-88,430583",Claim this business,Electrician,5,3,//geo1.ggpht.com/cbk?panoid=mdAbFVGFP_hhhTKvmZ1hYQ&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=0.8152868&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Easley+Refrigeration+%26+Electric/@32.3514332,-92.7646139,6z/data=!4m8!1m2!2m1!1sLamar+County,+Alabama+Electrician!3m4!1s0x8886ebc7fd059235:0xbf8cfab16a06cbed!8m2!3d33.4962604!4d-88.430583?hl=en"
673,407,"Lamar County, Alabama Electrician",Lamar Kemp Electrical Contractor LLC,"494 Sanders Mill Rd, Steens, MS 39766",494 Sanders Mill Rd,Steens,MS,39766,"JM9W+FM Steens, Mississippi",,(662) 356-0466,default@example.com,,,,"33,6187283","-88,3032789",Claim this business,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/Lamar+Kemp+Elec+Contractor+LLC/@32.3514332,-92.7646139,6z/data=!4m8!1m2!2m1!1sLamar+County,+Alabama+Electrician!3m4!1s0x8886fa97c07b14cf:0x17e280bc31aacbe4!8m2!3d33.6187283!4d-88.3032789?hl=en"
674,149,"Marion County, Alabama Electrician",Carpenter Electric Inc,"795 Cardsville Church Rd, Nettleton, MS 38858",795 Cardsville Church Rd,Nettleton,MS,38858,"4HJH+C7 Nettleton, Mississippi",,(662) 862-3272,default@example.com,,,,"34,1310185","-88,4218245",Claim this business,Electrician,1,1,//geo0.ggpht.com/cbk?panoid=BP1JMW859buKQsbmVrVFlA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=277.80966&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Carpenter+Electric+Inc/@33.1915074,-91.1436509,6z/data=!4m8!1m2!2m1!1sMarion+County,+Alabama+Electrician!3m4!1s0x888714c7eec02fef:0xa3844c9b6b185ff0!8m2!3d34.1310185!4d-88.4218245?hl=en"
675,140,"Marion County, Alabama Electrician",24/7 Electrical,"14916 MS-23 N, Tremont, MS 38876",14916 MS-23 N,Tremont,MS,38876,"7Q57+W9 Tremont, Mississippi",,(662) 397-8351,default@example.com,,,,"34,2598723","-88,2365776",Claim this business,Electrician,,,//geo0.ggpht.com/cbk?panoid=jrbVSiYfOKvNo8hTSAWumA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=147.52956&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/24%2F7+Electrical/@33.1915074,-91.1436509,6z/data=!4m8!1m2!2m1!1sMarion+County,+Alabama+Electrician!3m4!1s0x888776cf78cfa43d:0xf056593dc452238a!8m2!3d34.2598723!4d-88.2365776?hl=en"
676,746,"Jackson County, Alabama Electrician",Sowder Electric Co Inc,"200 Industrial Blvd, Jasper, TN 37347",200 Industrial Blvd,Jasper,TN,37347,"3975+9X Jasper, Tennessee",sowderel.com,(423) 942-1389,default@example.com,,,,"35,0633797","-85,6401226",Claim this business,Electrician,5,4,//geo1.ggpht.com/cbk?panoid=jWvqSXUHE-_TyE3npiBsmA&output=thumbnail&cb_client=search.gws-prod.gps&thumb=2&w=408&h=240&yaw=199.87837&pitch=0&thumbfov=100,,,,,,,,,,,,,,"All, Street View & 360°","https://www.google.com/maps/place/Sowder+Electric+Co+Inc/@34.6226455,-87.2752122,8z/data=!4m8!1m2!2m1!1sJackson+County,+Alabama+Electrician!3m4!1s0x8861ab76e8a54459:0xeaa06879379cd623!8m2!3d35.0633797!4d-85.6401226?hl=en"
677,116,"Lauderdale County, Alabama Electrician",Weeks Electrical LLC,"940 TN-22, Shiloh, TN 38376",940 TN-22,Shiloh,TN,38376,"4J6P+W9 Shiloh, Tennessee",,(662) 594-5133,default@example.com,,,,"35,112304","-88,364106",,Electrician,,,https://lh5.googleusercontent.com/p/AF1QipP9qGDnwGu2aEf3_UjYAHgaslipEmZYl4bbJfrV=w408-h839-k-no,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,,"All, By owner","https://www.google.com/maps/place/Weeks+Electrical+LLC/@35.112304,-88.9244087,9z/data=!4m8!1m2!2m1!1sLauderdale+County,+Alabama+Electrician!3m4!1s0x887db17f12e4933d:0xfe91242787bec5d6!8m2!3d35.112304!4d-88.364106?hl=en"
678,583,"Greene County, Alabama Electrician",Emergency Neighborhood Electricians LLC,default,,,AL,00000,,,(205) 576-4521,default@example.com,,,,"33,1311739","-87,5400424",Claim this business,Electrician,"4,9",9,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/Emergency+Neighborhood+Electricians+LLC/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sGreene+County,+Alabama+Electrician!3m4!1s0x8888a92bd93c7a8b:0xe37c4a7f0b4e6bd2!8m2!3d33.1311739!4d-87.5400424?hl=en"
679,582,"Greene County, Alabama Electrician",Don Poe Electric,default,,,AL,00000,,donpoeelectric.com,(205) 225-2891,default@example.com,,,,"33,4332184","-86,7084779",,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,8AM–8PM,8AM–8PM,8AM–8PM,8AM–8PM,8AM–8PM,Closed,Closed,,,"https://www.google.com/maps/place/Don+Poe+Electric/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sGreene+County,+Alabama+Electrician!3m4!1s0x88861db5ecdceb1f:0xf654f8192145239e!8m2!3d33.4332184!4d-86.7084779?hl=en"
680,581,"Greene County, Alabama Electrician",Butler Family Electricians,default,,,AL,00000,,,(205) 635-1497,default@example.com,,,,"33,2452855","-87,4605999",Claim this business,Electrician,"4,7",7,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,"https://www.google.com/maps/place/Butler+Family+Electricians/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sGreene+County,+Alabama+Electrician!3m4!1s0x8888a99ef2d749df:0x30707e60bdcbff07!8m2!3d33.2452855!4d-87.4605999?hl=en"
681,580,"Greene County, Alabama Electrician",Ryan Electrical Services LLC,default,,,AL,00000,,business.site,(205) 239-1133,default@example.com,,,,"33,313521","-87,1387594",,Electrician,5,3,https://lh5.googleusercontent.com/p/AF1QipOc9nrowKybFG24qSRxKrRvHgWAl6csdSkqBzHY=w408-h306-k-no,,,,,,,,,,,,,,"All, By owner","https://www.google.com/maps/place/Ryan+Electrical+Services+LLC/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sGreene+County,+Alabama+Electrician!3m4!1s0x8888af66bcf7a1b1:0xb39e8f1b5b265a1e!8m2!3d33.313521!4d-87.1387594?hl=en"
682,579,"Greene County, Alabama Electrician",Burnett Electric,default,,,AL,00000,,burnettelectrictuscaloosa.com,(205) 454-7650,default@example.com,,,,"33,5121345","-87,1283604",,Electrician,"3,7",3,https://lh5.googleusercontent.com/p/AF1QipPNh8-Q6lwhys9tmfPT7W-_NOSnj-DQQ7U4Aeh_=w427-h240-k-no,,,,,,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,Closed,Closed,,"All, By owner","https://www.google.com/maps/place/Burnett+Electric/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sGreene+County,+Alabama+Electrician!3m4!1s0x8886111314f47cd1:0x2a15c2f0ec739d61!8m2!3d33.5121345!4d-87.1283604?hl=en"
683,578,"Greene County, Alabama Electrician",Roy Joules Electricians,default,,,AL,00000,,business.site,(205) 784-1846,default@example.com,,,,"33,172391","-87,613761",Claim this business,Electrician,"4,9",7,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/Roy+Joules+Electricians/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sGreene+County,+Alabama+Electrician!3m4!1s0x8886030353228789:0x737eef4a85c0163f!8m2!3d33.172391!4d-87.613761?hl=en"
684,577,"Greene County, Alabama Electrician","Rushing Electric, Inc.",default,,,AL,00000,,,(205) 331-7904,default@example.com,,,,"32,6162658","-86,6807364",,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,7:30AM–5:30PM,7:30AM–5:30PM,7:30AM–5:30PM,7:30AM–5:30PM,7:30AM–5:30PM,Closed,Closed,,,"https://www.google.com/maps/place/Rushing+Electric,+Inc./@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sGreene+County,+Alabama+Electrician!3m4!1s0x8888ab9123856681:0xa8f548d72a649e10!8m2!3d32.6162658!4d-86.6807364?hl=en"
685,576,"Greene County, Alabama Electrician",Druid City Services LLC,default,,,AL,00000,,druidcityservicesllc.com,(205) 454-4443,default@example.com,,,,"33,327291","-87,1410424",,Electrician,"4,6",10,https://lh5.googleusercontent.com/p/AF1QipN74H-xtAzOVHWbxvHfTqhU6VOPnQzGS-HN7DDw=w408-h306-k-no,,,,,,7:30AM–4PM,7:30AM–4PM,7:30AM–4PM,7:30AM–4PM,7:30AM–4AM,Closed,Closed,,,"https://www.google.com/maps/place/Druid+City+Services+LLC/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sGreene+County,+Alabama+Electrician!3m4!1s0x88861de14cedcabb:0xaf390553885167d5!8m2!3d33.327291!4d-87.1410424?hl=en"
686,557,"Perry County, Alabama Electrician",Lanco Electrical Services,default,,,AL,00000,,lancoservices.com,(205) 217-7138,default@example.com,,,,"33,0390102","-86,9088793",,Electrician,"4,8",4,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,7AM–6PM,7AM–6PM,7AM–6PM,7AM–6PM,7AM–6PM,7AM–6PM,7AM–6PM,,,"https://www.google.com/maps/place/Lanco+Services-+Elec,Resid+Elec,Cert+Elec,Electrical+Contractors,Electrical+Service+Brierfield+AL/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sPerry+County,+Alabama+Electrician!3m4!1s0x888f2dfd0ce3a1a9:0x1c285c3c9d4286eb!8m2!3d33.0390102!4d-86.9088793?hl=en"
687,556,"Perry County, Alabama Electrician",A1 ElectricalSolutions,default,,,AL,00000,,,(334) 538-3389,default@example.com,,,,"32,343799","-86,2460375",Claim this business,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/A1+ElectricalSolutions/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sPerry+County,+Alabama+Electrician!3m4!1s0x888f752bf3f17261:0xc902ee6e4506e7bd!8m2!3d32.343799!4d-86.2460375?hl=en"
688,555,"Perry County, Alabama Electrician",Broadhead Electric,default,,,AL,00000,,,(205) 926-0469,default@example.com,,,,"32,6162658","-86,6807364",,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,Closed,,,"https://www.google.com/maps/place/Broadhead+Electric/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sPerry+County,+Alabama+Electrician!3m4!1s0x888f352b3b8757a1:0x6711de49949c9ec0!8m2!3d32.6162658!4d-86.6807364?hl=en"
689,553,"Bullock County, Alabama Electrician",Larry & Sons Electrician Service,default,,,AL,00000,,,(334) 326-3066,default@example.com,,,,"32,2753165","-86,2252894",Claim this business,Electrician,"4,7",9,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/Larry+%26+Sons+Electrician+Service/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888c2bf9846e70f7:0xd27f537eef44afa2!8m2!3d32.2753165!4d-86.2252894?hl=en"
690,551,"Bullock County, Alabama Electrician",Jermaine & Sons Electricians,default,,,AL,00000,,business.site,(334) 508-5399,default@example.com,,,,"32,4140974","-86,2975125",Claim this business,Electrician,"4,7",10,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,"https://www.google.com/maps/place/Jermaine+%26+Sons+Electricians/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888c2b8311342653:0xb00185fc1bed2155!8m2!3d32.4140974!4d-86.2975125?hl=en"
691,550,"Bullock County, Alabama Electrician",Hendrix Electrix,default,,,AL,00000,,,(334) 235-9109,default@example.com,,,,"32,3562551","-86,2566715",,Electrician,,,https://lh5.googleusercontent.com/p/AF1QipPY-Qi0GnrVeLbDTe9yZbHHdu7lxR1VmzxeUhoo=w408-h264-k-no,,,,,,9AM–5PM,9AM–5PM,9AM–5PM,9AM–5PM,9AM–5PM,Closed,Closed,,"All, By owner","https://www.google.com/maps/place/Hendrix+Electrix/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888c2a5722e2bb45:0xfa5861af189194ab!8m2!3d32.3562551!4d-86.2566715?hl=en"
692,549,"Bullock County, Alabama Electrician",Montgomery Best Electrical Service,default,,,AL,00000,,,(334) 508-4815,default@example.com,,,,"32,4140974","-86,2975125",Claim this business,Electrician,"4,9",10,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,"https://www.google.com/maps/place/Montgomery+Best+Electrical+Service/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888c2b0baf169439:0x37c09f9d70949514!8m2!3d32.4140974!4d-86.2975125?hl=en"
693,548,"Bullock County, Alabama Electrician",Kingston & Sons Electricians,default,,,AL,00000,,,(334) 518-3036,default@example.com,,,,"32,3672614","-86,1586915",Claim this business,Electrician,5,8,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/Kingston+%26+Sons+Electricians/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888c2d116348f829:0xf486ab63c58f907c!8m2!3d32.3672614!4d-86.1586915?hl=en"
694,547,"Bullock County, Alabama Electrician","McGehee Electric, LLC",default,,,AL,00000,,mcgeheeelectric.com,(334) 273-5500,default@example.com,,,,"32,3653979","-86,3869309",,Electrician,"4,4",12,https://lh5.googleusercontent.com/p/AF1QipPjYehPh6MXw8edpmlUpE_5gwUQiSP7T7qzG4-j=w408-h544-k-no,,,,,,7:30AM–5:30PM,7:30AM–5:30PM,7:30AM–5:30PM,7:30AM–5:30PM,7:30AM–5:30PM,9AM–12PM,Closed,,"All, By owner, Videos","https://www.google.com/maps/place/McGehee+Electric,+LLC/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888e81f84141e751:0xe6b6583685ecd808!8m2!3d32.3653979!4d-86.3869309?hl=en"
695,545,"Bullock County, Alabama Electrician",Humphries Electric LLC,default,,,AL,00000,,,(334) 750-2546,default@example.com,,,,"32,627903","-85,437488",Claim this business,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,Closed,,,"https://www.google.com/maps/place/Humphries+Electric+LLC/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888c5f52dfa48409:0x6b9d2198083463c6!8m2!3d32.627903!4d-85.437488?hl=en"
696,544,"Bullock County, Alabama Electrician",Kinsella Electric,default,,,AL,00000,,business.site,(256) 783-8042,default@example.com,,,,"32,6162658","-86,6807364",,Electrician,,,https://lh5.googleusercontent.com/p/AF1QipNxhRdyrl9zTp87CCko01tjoHaGFgpYstd8Zbna=w426-h240-k-no,,,,,,6AM–6PM,6AM–6PM,6AM–6PM,6AM–6PM,6AM–6PM,9AM–6PM,Closed,,"All, By owner","https://www.google.com/maps/place/Kinsella+Electric/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888d3f5a4d5b380f:0xbe4341b06a5801ed!8m2!3d32.6162658!4d-86.6807364?hl=en"
697,543,"Bullock County, Alabama Electrician","Mid-South Electric Co., Inc",default,,,AL,00000,,montgomerylicensedelectricians.com,(334) 269-8524,default@example.com,,,,"32,2333774","-86,208554",,Electrician,5,2,https://lh5.googleusercontent.com/p/AF1QipNCYluTwui5mMPvtlWJDYZa_nsuj49Rix23geEt=w408-h316-k-no,,,,,,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,7AM–5PM,Closed,Closed,,"All, By owner","https://www.google.com/maps/place/Mid-South+Electric+Co.,+Inc/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888dd4ba737d2141:0x378db6a29b93c269!8m2!3d32.2333774!4d-86.208554?hl=en"
698,541,"Bullock County, Alabama Electrician",NexGen Electric,default,,,AL,00000,,nexgenelectricco.com,(334) 318-1606,default@example.com,,,,"32,6162658","-86,6807364",,Electrician,"4,2",5,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,8AM–6PM,8AM–6PM,8AM–6PM,8AM–6PM,8AM–6PM,Closed,Closed,,,"https://www.google.com/maps/place/NexGen+Electric/@32.5564373,-88.7944152,7z/data=!4m8!1m2!2m1!1sBullock+County,+Alabama+Electrician!3m4!1s0x888c33ae3bad0175:0x32a2e6de45b1be2c!8m2!3d32.6162658!4d-86.6807364?hl=en"
699,537,"Lowndes County, Alabama Electrician",Advantage Electric,default,,,AL,00000,,,(334) 399-8019,default@example.com,,,,"32,6162658","-86,6807364",Claim this business,Electrician,,,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,9AM–6PM,9AM–6PM,9AM–6PM,9AM–6PM,9AM–6PM,Closed,Closed,,,"https://www.google.com/maps/place/Advantage+Electric/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sLowndes+County,+Alabama+Electrician!3m4!1s0x888e9b013ad0d293:0x5084fba1453961dc!8m2!3d32.6162658!4d-86.6807364?hl=en"
700,536,"Lowndes County, Alabama Electrician",Long McGehee Electric,default,,,AL,00000,,electricalcontractormontgomery.com,(334) 520-3493,default@example.com,,,,"32,3268576","-86,2730208",,Electrician,5,2,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,7:30AM–4:30PM,7:30AM–4:30PM,7:30AM–4:30PM,7:30AM–4:30PM,7:30AM–4:30PM,Closed,Closed,,,"https://www.google.com/maps/place/Long+McGehee+Electric/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sLowndes+County,+Alabama+Electrician!3m4!1s0x888e83e6aaaaaaab:0x211fff5e3a4d1f17!8m2!3d32.3268576!4d-86.2730208?hl=en"
701,535,"Lowndes County, Alabama Electrician",Montgomery Rapid Commercial Electrician Service,default,,,AL,00000,,business.site,(334) 508-5259,default@example.com,,,,"32,4191185","-86,3141425",Claim this business,Electrician,5,8,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,,,"https://www.google.com/maps/place/Montgomery+Rapid+Commercial+Electrician+Service/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sLowndes+County,+Alabama+Electrician!3m4!1s0x888e85e36fe08489:0x4fc069d98e869557!8m2!3d32.4191185!4d-86.3141425?hl=en"
702,533,"Lowndes County, Alabama Electrician",Long-Mc Gehee Electric Co Inc,default,,,AL,00000,,,(334) 834-6600,default@example.com,,,,"32,6162658","-86,6807364",Claim this business,Electrician,5,5,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/Long-Mc+Gehee+Electric+Co+Inc/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sLowndes+County,+Alabama+Electrician!3m4!1s0x888e83d85e3a7109:0xb6a6e81dc7875fc!8m2!3d32.6162658!4d-86.6807364?hl=en"
703,532,"Lowndes County, Alabama Electrician",Devin & Sons Electrician's Services,default,,,AL,00000,,business.site,(334) 274-7865,default@example.com,,,,"32,3453656","-86,4098664",Claim this business,Electrician,"4,6",9,//maps.gstatic.com/tactile/pane/default_geocode-1x.png,,,,,,,,,,,,,,,"https://www.google.com/maps/place/Devin+%26+Sons+Electrician's+Services/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sLowndes+County,+Alabama+Electrician!3m4!1s0x888e87a53c79e735:0x3ed144d5ec81b7ac!8m2!3d32.3453656!4d-86.4098664?hl=en"
704,529,"Lowndes County, Alabama Electrician","Caldwell & Sons Electrical and Plumbing, LLC",default,,,AL,00000,,caldwellelectricalandplumbing.com,(334) 365-6107,default@example.com,,,,"32,509558","-86,3869309",,Plumber,"4,7",29,https://lh5.googleusercontent.com/p/AF1QipOAUvOVzSLETODoImJDx1x0YssEATYAZEtkTdzU=w579-h240-k-no,,,,,,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,8AM–5PM,Closed,Closed,,"All, Latest, By owner","https://www.google.com/maps/place/Caldwell+%26+Sons+Electrical+and+Plumbing,+LLC/@32.5564373,-88.9247482,7z/data=!4m8!1m2!2m1!1sLowndes+County,+Alabama+Electrician!3m4!1s0x888e92512a75744f:0x3a46ce059d67709e!8m2!3d32.509558!4d-86.3869309?hl=en"
